Postcode,A,B,C,D,E,F,G,H
DG8 9SN,0,0,0,0,0,0,0,0
DG8 9SP,0,0,0,0,0,0,0,0
DG8 9SQ,0,0,0,0,0,0,0,0
DG8 9SR,0,0,0,0,0,0,0,0
DG8 9SW,0,0,0,0,0,0,0,0
DG8 9TA,0,0,0,0,0,0,0,0
DG8 9TB,0,0,0,0,0,0,0,0
DG8 9TD,0,0,0,0,0,0,0,0
DG8 9TE,0,0,0,0,0,0,0,0
DG8 9TF,0,0,0,0,0,0,0,0
DG8 9TG,0,0,0,0,0,0,0,0
DG8 9TH,0,0,0,0,0,0,0,0
DG8 9TJ,0,0,0,0,0,0,0,0
DG8 9TL,0,0,0,0,0,0,0,0
DG8 9TQ,0,0,0,0,0,0,0,0
DG9 0AA,0,0,0,0,0,0,0,0
DG9 0AB,0,0,0,0,0,0,0,0
DG9 0AD,0,0,0,0,0,0,0,0
DG9 0AE,0,0,0,0,0,0,0,0
DG9 0AF,0,0,0,0,0,0,0,0
DG9 0AG,0,0,0,0,0,0,0,0
DG9 0AH,0,0,0,0,0,0,0,0
DG9 0AJ,0,0,0,0,0,0,0,0
DG9 0AL,0,0,0,0,0,0,0,0
DG9 0AN,0,0,0,0,0,0,0,0
DG9 0AP,0,0,0,0,0,0,0,0
DG9 0AQ,0,0,0,0,0,0,0,0
DG9 0AR,0,0,0,0,0,0,0,0
DG9 0AS,0,0,0,0,0,0,0,0
DG9 0AT,0,0,0,0,0,0,0,0
DG9 0AU,0,0,0,0,0,0,0,0
DG9 0AW,0,0,0,0,0,0,0,0
DG9 0AX,0,0,0,0,0,0,0,0
DG9 0AY,0,0,0,0,0,0,0,0
DG9 0AZ,0,0,0,0,0,0,0,0
DG9 0BA,0,0,0,0,0,0,0,0
DG9 0BB,0,0,0,0,0,0,0,0
DG9 0BD,0,0,0,0,0,0,0,0
DG9 0BE,0,0,0,0,0,0,0,0
DG9 0BG,0,0,0,0,0,0,0,0
DG9 0BH,0,12,0,0,0,0,0,0
DG9 0BJ,0,2,0,0,0,0,0,0
DG9 0BL,0,25,3,0,0,0,0,0
DG9 0BN,0,6,0,0,0,0,0,0
DG9 0BP,0,5,0,0,0,0,0,0
DG9 0BQ,0,0,0,0,2,0,0,0
DG9 0BS,0,7,1,0,0,0,1,0
DG9 0BT,0,12,1,0,0,0,0,0
DG9 0BU,0,14,2,0,0,0,0,0
DG9 0BW,0,12,0,0,0,0,0,0
DG9 0BX,0,16,1,0,0,0,0,0
DG9 0BY,0,14,2,0,0,0,0,0
DG9 0BZ,12,6,0,0,0,0,1,0
DG9 0DA,0,14,0,0,0,0,0,0
DG9 0DB,0,10,0,0,0,0,0,0
DG9 0DD,0,18,0,1,0,0,0,0
DG9 0DE,0,0,0,0,4,2,5,0
DG9 0DF,0,13,0,0,0,0,0,0
DG9 0DG,0,3,0,0,0,0,0,0
DG9 0DH,0,22,0,0,0,0,0,0
DG9 0DJ,0,0,0,0,4,0,0,0
DG9 0DL,0,6,0,1,1,0,0,0
DG9 0DN,0,0,1,2,1,0,0,0
DG9 0DQ,0,8,0,0,0,0,0,0
DG9 0DS,10,2,3,4,3,1,1,0
DG9 0DT,15,0,0,0,0,0,0,0
DG9 0DU,19,0,0,0,0,0,0,0
DG9 0DX,37,0,1,0,0,0,0,0
DG9 0DY,38,0,1,0,0,0,1,0
DG9 0DZ,1,0,0,0,0,0,0,0
DG9 0EA,6,10,19,9,1,0,0,0
DG9 0EB,0,0,0,1,0,0,5,0
DG9 0ED,0,0,0,0,5,2,0,0
DG9 0EE,0,9,1,1,0,3,0,0
DG9 0EF,1,3,2,1,6,2,3,0
DG9 0EG,0,0,0,7,4,0,0,0
DG9 0EH,0,0,1,0,4,1,0,0
DG9 0EJ,0,27,2,1,0,0,0,0
DG9 0EL,0,12,0,0,0,0,0,0
DG9 0EN,19,10,0,0,0,0,1,0
DG9 0EP,0,0,0,3,4,2,0,0
DG9 0EQ,0,0,0,2,2,0,0,0
DG9 0ER,0,0,0,0,2,0,0,0
DG9 0ES,0,8,0,0,0,0,0,0
DG9 0ET,14,0,0,1,0,1,0,0
DG9 0EU,0,0,0,0,1,4,4,0
DG9 0EW,2,12,0,0,0,0,0,0
DG9 0EX,0,0,0,0,1,6,4,0
DG9 0EY,0,0,0,0,0,1,2,0
DG9 0EZ,0,0,0,0,2,1,0,0
DG9 0HA,0,0,0,0,2,1,0,0
DG9 0HB,4,24,0,0,0,0,0,0
DG9 0HD,0,0,0,12,5,0,0,0
DG9 0HE,0,0,0,8,7,0,0,0
DG9 0HF,0,0,0,0,6,0,0,0
DG9 0HG,0,0,0,0,42,7,0,0
DG9 0HH,0,0,0,0,0,0,2,0
DG9 0HL,0,0,0,0,2,5,1,0
DG9 0HQ,0,0,0,0,8,1,0,0
DG9 0HS,0,0,0,1,1,1,0,0
DG9 0HW,0,0,1,1,3,2,0,0
DG9 0HX,0,0,0,0,4,1,0,0
DG9 0HY,0,0,0,2,12,7,1,0
DG9 0HZ,0,0,0,0,4,4,0,0
DG9 0JA,0,0,0,0,7,2,0,0
DG9 0JB,0,0,0,1,2,10,6,0
DG9 0JD,0,0,0,0,6,4,0,0
DG9 0JE,0,0,0,1,5,9,4,0
DG9 0JF,0,0,0,0,2,1,1,0
DG9 0JH,0,0,1,7,6,3,0,0
DG9 0JJ,0,0,0,0,2,13,2,0
DG9 0JL,0,0,0,0,6,12,4,0
DG9 0JN,0,0,0,0,0,6,2,0
DG9 0JP,0,0,0,0,3,4,7,0
DG9 0JQ,0,0,0,0,5,6,0,0
DG9 0JT,0,0,0,0,7,3,1,0
DG9 0JZ,0,0,0,1,13,2,0,0
DG9 0LA,0,0,1,0,0,1,0,0
DG9 0LB,0,1,1,0,1,0,0,0
DG9 0LD,0,0,2,2,1,0,0,0
DG9 0LE,3,1,2,1,1,2,0,0
DG9 0LF,2,6,2,0,2,0,0,0
DG9 0LG,0,1,1,2,0,0,0,0
DG9 0LH,0,0,2,0,0,0,0,0
DG9 0LJ,0,0,0,0,1,0,0,0
DG9 0LL,6,2,4,0,2,1,2,0
DG9 0LN,0,22,4,0,0,0,0,0
DG9 0LP,0,4,0,0,0,0,0,0
DG9 0LQ,0,3,1,1,1,1,0,0
DG9 0LR,0,0,1,4,1,0,0,0
DG9 0LS,0,0,1,2,1,0,1,0
DG9 0LT,0,3,1,2,0,0,1,0
DG9 0LU,0,0,0,0,1,0,0,0
DG9 0LW,2,17,1,1,4,0,0,0
DG9 0LX,0,1,2,3,0,0,0,0
DG9 0LY,1,1,0,0,1,1,0,0
DG9 0LZ,0,0,0,2,1,0,0,0
DG9 0NA,3,0,0,2,0,1,0,0
DG9 0NB,0,0,2,3,1,0,1,0
DG9 0ND,1,0,0,0,0,0,0,0
DG9 0NE,0,0,1,0,2,0,0,0
DG9 0NL,6,10,5,1,0,0,0,0
DG9 0NN,9,16,16,1,1,0,0,0
DG9 0NP,0,30,4,0,0,0,7,0
DG9 0NS,0,1,6,5,2,1,0,0
DG9 0NT,0,0,1,0,0,0,1,0
DG9 0NU,0,0,1,1,0,0,0,0
DG9 0NW,1,9,1,1,4,1,11,0
DG9 0NX,0,2,0,3,0,1,1,0
DG9 0NY,0,0,0,1,0,0,0,0
DG9 0NZ,2,1,1,0,5,0,0,0
DG9 0PA,0,0,1,1,1,0,3,0
DG9 0PB,0,0,1,3,0,0,1,0
DG9 0PD,1,0,0,2,2,2,2,0
DG9 0PE,0,0,2,0,0,1,0,0
DG9 0PL,0,1,0,1,1,0,0,0
DG9 0PN,0,0,1,1,2,0,0,0
DG9 0PP,0,1,1,0,0,0,2,0
DG9 0PR,0,1,1,1,0,1,3,0
DG9 0PS,1,1,0,0,0,0,0,0
DG9 0PT,1,0,1,2,0,0,1,0
DG9 0PU,0,1,0,0,1,1,1,0
DG9 0PW,0,0,0,2,1,0,0,0
DG9 0PX,0,0,0,1,0,0,0,0
DG9 0PY,0,0,1,1,2,0,0,0
DG9 0PZ,0,0,2,1,0,0,0,0
DG9 0QA,0,1,0,1,0,0,0,0
DG9 0QB,1,0,1,0,1,1,0,0
DG9 0QD,2,1,5,2,4,0,0,0
DG9 0QE,0,2,2,2,0,1,0,0
DG9 0QF,0,0,2,2,0,0,0,0
DG9 0QG,2,1,3,0,1,1,1,0
DG9 0QP,0,1,2,0,1,0,1,0
DG9 0QQ,0,1,1,2,0,0,1,0
DG9 0QR,0,0,0,1,0,0,0,0
DG9 0QS,0,0,0,1,0,0,0,0
DG9 0QT,0,1,0,1,0,0,0,0
DG9 0QU,0,4,3,3,1,0,0,0
DG9 0QX,0,0,1,0,1,0,0,0
DG9 0QY,0,0,3,0,3,0,0,0
DG9 0QZ,1,2,1,1,1,1,0,0
DG9 0RA,0,0,0,2,1,1,0,0
DG9 0RB,0,1,1,0,1,0,0,0
DG9 0RD,0,1,1,1,0,0,0,0
DG9 0RE,0,0,2,0,1,1,1,0
DG9 0RF,0,0,0,0,1,0,0,0
DG9 0RG,1,0,2,3,1,1,1,0
DG9 0RH,0,0,1,0,1,1,1,0
DG9 0RJ,0,0,0,0,0,0,1,0
DG9 0RL,0,0,2,1,0,1,0,0
DG9 0RN,1,0,1,1,0,0,0,0
DG9 0RP,0,0,0,1,1,0,0,0
DG9 0RQ,0,1,2,0,1,0,0,0
DG9 0RR,0,0,1,3,0,0,0,0
DG9 0RS,0,0,2,1,3,0,0,0
DG9 0RT,0,1,0,0,0,0,0,0
DG9 0RU,0,0,2,3,1,1,0,0
DG9 0RW,1,0,2,1,7,0,0,0
DG9 0RX,0,0,2,0,1,1,0,0
DG9 0RY,0,0,1,0,0,0,0,0
DG9 1AB,0,0,0,0,0,0,0,0
DG9 7AA,8,2,0,0,1,3,1,0
DG9 7AB,0,1,3,1,4,0,0,0
DG9 7AD,0,0,0,0,0,0,0,0
DG9 7AE,24,0,0,0,0,0,2,0
DG9 7AF,0,8,2,0,0,0,0,0
DG9 7AG,8,3,0,0,0,0,0,0
DG9 7AH,0,0,0,4,0,0,0,0
DG9 7AJ,0,0,0,0,0,0,0,0
DG9 7AL,1,1,0,5,2,3,3,0
DG9 7AN,1,3,0,0,0,0,0,0
DG9 7AP,0,1,3,0,0,0,0,0
DG9 7AQ,0,1,0,0,0,4,0,0
DG9 7AR,0,0,0,1,2,0,0,0
DG9 7AS,2,1,0,0,0,0,0,0
DG9 7AT,2,13,2,0,0,0,0,0
DG9 7AU,0,7,2,0,0,0,0,0
DG9 7AW,10,18,6,0,0,0,0,0
DG9 7AX,0,4,0,0,0,0,0,0
DG9 7AY,0,18,1,0,0,0,2,0
DG9 7AZ,12,36,1,0,0,0,1,0
DG9 7BA,13,15,7,0,0,0,2,0
DG9 7BB,0,19,0,0,0,0,0,0
DG9 7BD,24,10,0,0,0,0,0,0
DG9 7BE,0,12,4,0,0,0,2,0
DG9 7BG,0,8,0,0,0,0,0,0
DG9 7BH,12,9,10,0,0,0,2,0
DG9 7BJ,0,22,7,0,0,0,0,0
DG9 7BL,0,9,2,0,0,0,0,0
DG9 7BN,24,4,0,0,0,0,0,0
DG9 7BP,0,14,0,0,0,0,0,0
DG9 7BQ,24,14,0,0,0,0,1,0
DG9 7BS,0,12,0,0,0,0,0,0
DG9 7BT,0,0,9,6,10,3,1,0
DG9 7BU,0,1,1,4,3,0,1,0
DG9 7BW,0,12,0,0,0,0,0,0
DG9 7BX,0,0,4,6,3,1,0,0
DG9 7BY,0,0,4,7,0,0,0,0
DG9 7BZ,0,0,0,0,0,0,0,0
DG9 7DA,0,0,0,0,0,0,0,0
DG9 7DB,0,0,0,0,0,0,0,0
DG9 7DD,0,0,0,0,0,0,0,0
DG9 7DE,0,0,0,0,0,0,0,0
DG9 7DF,0,0,0,0,0,0,0,0
DG9 7DH,0,0,10,6,2,0,1,0
DG9 7DL,0,0,0,0,0,0,0,0
DG9 7DN,1,4,2,0,0,0,0,0
DG9 7DQ,0,0,0,0,0,0,0,0
DG9 7DR,0,0,1,6,2,0,0,0
DG9 7DS,5,0,0,7,0,0,0,0
DG9 7DU,0,0,0,0,0,0,0,0
DG9 7DW,0,0,0,0,0,0,0,0
DG9 7DX,0,0,0,0,0,0,0,0
DG9 7DZ,0,0,0,0,0,0,0,0
DG9 7EA,1,0,0,0,0,0,0,0
DG9 7EB,2,0,0,0,0,0,0,0
DG9 7ED,0,0,0,0,0,0,0,0
DG9 7EE,0,0,0,0,0,0,0,0
DG9 7EF,0,4,1,0,0,0,0,0
DG9 7EG,0,0,0,0,0,0,0,0
DG9 7EH,0,0,0,0,0,0,0,0
DG9 7EJ,0,0,0,0,0,0,0,0
DG9 7EL,0,0,0,0,0,0,0,0
DG9 7EN,10,2,1,0,0,0,0,0
DG9 7EP,2,2,1,0,0,0,0,0
DG9 7ER,19,2,0,1,0,0,0,0
DG9 7ES,31,0,0,0,0,0,0,0
DG9 7ET,0,2,4,4,0,0,0,0
DG9 7EU,0,1,7,0,0,0,0,0
DG9 7EW,5,1,0,0,0,0,0,0
DG9 7EX,4,5,3,0,0,0,0,0
DG9 7EY,0,3,11,1,0,0,0,0
DG9 7EZ,2,27,1,0,0,0,0,0
DG9 7FB,0,0,14,0,0,0,0,0
DG9 7FD,0,0,0,0,0,2,0,0
DG9 7FE,0,0,4,6,0,0,0,0
DG9 7FG,0,0,4,24,1,0,0,0
DG9 7FH,0,0,52,18,0,0,0,0
DG9 7FJ,1,0,26,4,0,0,0,0
DG9 7GA,0,0,11,0,0,0,0,0
DG9 7HA,0,0,1,2,0,0,0,0
DG9 7HB,0,18,1,2,0,0,0,0
DG9 7HD,0,0,5,7,8,1,1,0
DG9 7HE,1,7,19,0,4,0,2,0
DG9 7HF,0,0,0,0,2,0,0,0
DG9 7HH,0,2,2,1,0,0,0,0
DG9 7HJ,0,0,0,0,0,0,0,0
DG9 7HL,1,6,15,1,0,0,0,0
DG9 7HN,0,0,2,4,0,0,0,0
DG9 7HP,1,5,22,5,0,0,1,0
DG9 7HR,2,10,21,2,2,0,1,0
DG9 7HS,0,0,0,0,0,0,0,0
DG9 7HT,38,20,5,0,0,0,0,0
DG9 7HU,0,0,1,0,0,0,0,0
DG9 7HW,0,7,7,0,0,0,0,0
DG9 7HX,0,0,0,0,0,0,0,0
DG9 7HY,0,1,2,0,0,0,0,0
DG9 7JA,5,2,0,0,0,0,0,0
DG9 7JB,30,18,8,0,1,0,0,0
DG9 7JE,0,2,0,0,0,0,0,0
DG9 7JF,3,0,0,0,0,0,0,0
DG9 7JG,5,2,0,0,1,0,0,0
DG9 7JH,38,8,3,0,2,2,1,0
DG9 7JJ,0,0,0,0,0,0,0,0
DG9 7JL,7,14,4,0,2,0,0,0
DG9 7JN,0,0,0,0,0,0,0,0
DG9 7JP,0,3,1,1,0,0,0,0
DG9 7JS,5,2,0,0,0,0,0,0
DG9 7JU,7,4,0,3,0,0,0,0
DG9 7JW,0,0,0,0,0,0,0,0
DG9 7JY,17,1,6,2,2,0,0,0
DG9 7JZ,10,8,16,0,1,0,0,0
DG9 7LA,0,0,0,0,0,0,0,0
DG9 7LB,0,0,0,0,0,0,0,0
DG9 7LD,3,6,0,0,0,0,0,0
DG9 7LF,0,12,13,0,0,0,0,0
DG9 7LG,1,0,0,0,0,0,0,0
DG9 7LH,7,3,1,0,0,0,0,0
DG9 7LJ,8,8,3,0,0,0,0,0
DG9 7LL,8,11,5,0,0,0,0,0
DG9 7LN,2,0,0,0,0,0,0,0
DG9 7LP,0,1,2,0,0,0,0,0
DG9 7LQ,17,5,1,1,0,0,1,0
DG9 7LR,0,2,0,1,0,0,0,0
DG9 7LS,0,1,15,1,0,0,0,0
DG9 7LT,5,10,4,0,2,0,0,0
DG9 7LU,40,0,0,0,0,0,0,0
DG9 7LW,0,1,0,2,0,4,1,0
DG9 7LX,3,0,0,0,0,0,0,0
DG9 7LY,4,0,0,0,0,0,0,0
DG9 7LZ,24,0,1,0,0,0,0,0
DG9 7NA,72,4,0,0,0,0,0,0
DG9 7NB,24,0,0,0,0,0,0,0
DG9 7ND,0,13,0,0,0,0,0,0
DG9 7NE,0,3,1,0,1,0,1,0
DG9 7NF,0,3,3,0,0,0,0,0
DG9 7NG,8,4,0,0,0,0,0,0
DG9 7NH,4,0,15,0,0,0,0,0
DG9 7NL,20,0,0,0,0,0,0,0
DG9 7NN,56,0,0,0,0,0,1,0
DG9 7NP,0,0,8,0,0,0,0,0
DG9 7NQ,0,1,6,0,0,0,0,0
DG9 7NS,0,1,0,0,0,0,0,0
DG9 7NU,0,0,8,3,6,0,0,0
DG9 7NW,12,0,0,0,0,0,0,0
DG9 7NX,0,0,4,6,1,0,0,0
DG9 7NY,0,0,0,10,0,0,0,0
DG9 7NZ,0,0,0,0,0,0,0,0
DG9 7PA,0,0,11,0,0,0,0,0
DG9 7PB,5,0,1,2,0,0,0,0
DG9 7PD,0,0,0,0,0,0,0,0
DG9 7PG,0,0,5,8,0,0,0,0
DG9 7PH,0,14,5,0,0,0,0,0
DG9 7PJ,0,0,0,0,0,0,0,0
DG9 7PQ,0,8,4,0,0,0,0,0
DG9 7PT,0,4,4,0,0,0,0,0
DG9 7PU,16,13,0,0,0,0,0,0
DG9 7PW,0,0,1,0,0,0,0,0
DG9 7PX,28,4,0,0,0,0,0,0
DG9 7PY,16,5,0,0,0,0,0,0
DG9 7PZ,16,0,2,0,0,0,0,0
DG9 7QA,0,16,0,0,0,0,0,0
DG9 7QB,0,4,0,0,0,0,0,0
DG9 7QD,0,25,0,0,0,0,0,0
DG9 7QE,0,19,0,0,0,0,0,0
DG9 7QF,0,16,0,0,0,0,0,0
DG9 7QG,0,35,0,0,0,0,0,0
DG9 7QH,0,34,2,0,0,0,0,0
DG9 7QJ,0,11,0,0,0,0,14,0
DG9 7QL,0,8,0,0,0,0,0,0
DG9 7QN,0,10,2,0,0,0,0,0
DG9 7QP,0,7,0,0,0,0,1,0
DG9 7QQ,0,36,0,0,0,0,0,0
DG9 7QR,0,4,4,0,0,0,0,0
DG9 7QS,0,3,0,1,0,0,0,0
DG9 7QT,0,0,1,10,30,6,0,0
DG9 7QU,0,54,0,0,0,0,0,0
DG9 7QW,0,7,4,0,0,0,0,0
DG9 7QX,0,14,0,0,0,0,0,0
DG9 7QY,0,0,8,11,0,0,0,0
DG9 7QZ,0,0,6,13,1,0,0,0
DG9 8TQ,0,0,0,0,0,0,0,0
DG9 8TR,1,0,0,0,0,0,0,0
DG9 8TS,0,0,1,0,1,1,1,0
DG9 8TT,0,0,1,0,0,0,0,0
DG9 8TW,1,1,1,1,0,0,0,0
DG9 8TX,0,0,0,0,1,2,0,0
DG9 8TY,3,0,0,0,0,0,0,0
DG9 8TZ,2,0,0,0,0,0,0,0
DG9 8UA,0,0,0,1,7,11,1,0
DG9 8UB,0,0,0,0,8,5,6,0
DG9 8WX,0,0,0,0,0,0,0,0
DG9 9AA,17,0,1,0,1,2,0,0
DG9 9AB,2,0,2,2,5,0,1,0
DG9 9AD,0,0,1,0,0,0,0,0
DG9 9AE,0,0,3,0,0,4,0,0
DG9 9AF,0,3,2,0,1,0,0,0
DG9 9AG,0,0,0,0,0,0,0,0
DG9 9AH,2,0,0,0,0,0,0,0
DG9 9AJ,1,0,0,0,0,0,0,0
DG9 9AL,2,1,0,2,0,0,0,0
DG9 9AN,0,0,1,0,0,0,0,0
DG9 9AP,0,10,0,0,0,0,0,0
DG9 9AQ,0,0,0,0,1,0,0,0
DG9 9AR,0,23,1,0,0,0,0,0
DG9 9AS,6,13,0,0,0,0,0,0
DG9 9AT,4,0,0,0,0,0,0,0
DG9 9AU,21,11,0,0,0,0,1,0
DG9 9AW,3,15,7,3,1,3,0,0
DG9 9AX,0,0,0,0,0,0,0,0
DG9 9AZ,1,6,0,0,2,0,0,0
DG9 9BA,0,2,0,0,2,0,0,0
DG9 9BB,1,0,2,3,2,2,2,0
DG9 9BD,0,5,2,0,2,1,0,0
DG9 9BE,1,3,4,0,0,1,0,0
DG9 9BG,0,1,1,1,0,0,0,0
DG9 9BH,0,0,2,1,2,0,0,0
DG9 9BJ,5,3,3,5,4,0,0,0
DG9 9BL,0,1,0,1,0,0,0,0
DG9 9BN,8,2,11,11,2,0,0,0
DG9 9BP,4,2,2,9,2,2,0,0
DG9 9BQ,0,1,1,2,2,1,0,0
DG9 9BS,0,0,0,1,0,0,0,0
DG9 9BT,0,0,1,2,3,1,0,0
DG9 9BU,1,0,0,1,0,0,0,0
DG9 9BW,0,0,1,1,0,0,0,0
DG9 9BX,0,0,3,3,2,0,0,0
DG9 9BY,0,0,2,0,0,0,0,0
DG9 9BZ,0,0,0,1,13,0,0,0
DG9 9DB,0,2,0,7,0,0,0,0
DG9 9DE,0,3,4,2,0,2,0,0
DG9 9DF,0,0,1,4,2,1,0,0
DG9 9DG,2,2,0,0,0,0,1,0
DG9 9DH,4,9,2,13,4,2,1,0
DG9 9DJ,0,4,0,0,0,0,0,0
DG9 9DL,0,1,1,1,0,2,1,0
DG9 9DN,0,0,0,0,0,0,0,0
DG9 9DP,0,0,0,0,0,0,0,0
DG9 9DQ,1,21,0,0,0,0,0,0
DG9 9DR,0,0,18,6,0,0,0,0
DG9 9DU,0,0,0,1,0,0,0,0
DG9 9DW,0,0,0,0,0,0,0,0
DG9 9DX,0,3,1,0,2,1,0,0
DG9 9DY,0,0,0,0,1,0,0,0
DG9 9DZ,1,2,3,2,3,1,2,0
DG9 9EA,0,4,3,1,1,1,0,0
DG9 9EB,0,2,2,3,0,0,0,0
DG9 9ED,0,0,1,1,3,1,0,0
DG9 9EE,0,5,3,1,2,0,0,0
DG9 9EF,0,0,0,0,0,1,0,0
DG9 9EG,0,0,1,1,0,0,0,0
DG9 9EH,0,0,0,0,1,2,0,0
DG9 9EN,0,0,1,0,0,0,1,0
DG9 9EQ,0,2,0,0,0,0,0,0
DG9 9ES,1,0,2,2,0,0,0,0
DG9 9ET,0,1,0,0,0,0,0,0
DG9 9EU,1,1,2,2,2,1,0,0
DG9 9EX,0,0,0,8,1,0,0,0
DG9 9HA,0,0,2,1,0,2,0,0
DG9 9HB,0,0,0,0,0,0,1,0
DG9 9HD,0,2,1,0,0,1,0,0
DG9 9HE,0,1,2,1,0,0,0,0
DG9 9HF,1,0,3,2,0,0,0,0
DG9 9HG,2,1,4,0,0,0,0,0
DG9 9HH,0,0,1,0,0,0,0,0
DG9 9HJ,0,0,1,0,0,0,0,0
DG9 9HL,3,1,5,2,0,0,0,0
DG9 9HN,0,0,2,5,1,1,0,0
DG9 9HP,0,0,3,1,0,0,0,0
DG9 9HQ,1,1,5,1,1,0,0,0
DG9 9HR,0,0,1,0,0,0,1,0
DG9 9HS,0,0,0,0,0,0,0,0
DG9 9HW,0,0,4,0,2,0,1,0
DG9 9JA,0,0,0,0,4,5,1,0
DG9 9JB,6,2,0,1,3,1,0,0
DG9 9JD,0,0,0,0,3,0,0,0
DG9 9JE,0,0,0,0,0,0,0,0
DG9 9JF,10,25,0,1,0,0,4,0
DG9 9JG,0,0,1,1,1,0,0,0
DG9 9JH,2,8,2,0,0,0,4,0
DG9 9JJ,4,1,2,0,0,1,1,0
DG9 9JL,0,12,0,0,0,0,1,0
DG9 9JN,0,0,1,0,0,0,0,0
DG9 9JP,12,8,0,0,1,0,0,0
DG9 9JQ,4,7,0,1,0,0,0,0
DG9 9JR,0,0,0,2,1,1,0,0
DG9 9JS,0,0,0,0,1,0,0,0
DG9 9JT,0,2,0,0,2,0,0,0
DG9 9JU,0,4,2,0,3,0,0,0
DG9 9JW,4,8,0,0,0,0,0,0
DG9 9JX,0,0,3,0,0,0,0,0
DG9 9JY,0,1,1,1,0,0,0,0
DG9 9JZ,0,1,2,1,0,0,0,0
DG9 9LA,0,0,1,0,1,0,0,0
DG9 9LB,0,0,4,0,0,0,0,0
DG9 9LD,0,3,1,1,2,0,0,0
DG9 9LE,0,0,1,0,0,0,0,0
DG9 9LF,0,0,3,1,0,0,0,0
DG9 9LG,1,1,1,0,0,0,0,0
DG9 9LH,0,4,1,2,2,0,0,0
DG9 9LJ,0,7,2,2,0,0,0,0
DG9 9LL,0,4,10,2,0,0,0,0
DG9 9LQ,0,0,4,0,0,1,0,0
DG9 9LS,1,3,6,0,1,1,0,0
DG9 9LT,0,0,0,0,0,0,0,0
DG9 9LU,2,1,3,1,1,0,0,0
DG9 9LX,2,3,0,1,0,0,0,0
DG9 7RA,0,0,0,0,0,0,0,0
DG9 7RB,0,0,0,0,0,0,0,0
DG9 7RD,0,0,0,0,0,0,0,0
DG9 7RE,0,0,0,0,0,0,0,0
DG9 7RF,11,5,2,0,0,1,0,0
DG9 7RH,1,0,0,0,0,0,0,0
DG9 7RJ,0,1,0,0,0,0,0,0
DG9 7RL,5,0,1,0,0,0,0,0
DG9 7RN,0,0,0,0,0,0,0,0
DG9 7RP,7,4,0,0,0,0,0,0
DG9 7RQ,9,7,7,1,1,0,0,0
DG9 7RR,8,2,1,0,0,0,0,0
DG9 7RS,0,1,0,0,0,0,0,0
DG9 7RT,0,3,0,0,0,0,0,0
DG9 7RW,0,0,0,0,0,0,0,0
DG9 7RX,7,5,2,0,0,0,0,0
DG9 7RY,0,0,0,0,0,0,0,0
DG9 7RZ,0,8,1,1,0,0,0,0
DG9 7SA,0,0,0,0,0,0,0,0
DG9 7SB,7,2,1,0,0,0,0,0
DG9 7SD,0,0,6,8,6,0,0,0
DG9 7SE,0,10,0,1,0,0,0,0
DG9 7SF,8,19,1,0,0,0,0,0
DG9 7SG,0,0,0,1,0,0,0,0
DG9 7SJ,0,4,0,0,0,0,0,0
DG9 7SL,0,18,0,0,0,0,0,0
DG9 7SN,0,6,0,0,0,0,0,0
DG9 7SP,0,8,0,0,0,0,0,0
DG9 7SQ,0,0,0,5,0,0,0,0
DG9 7SR,6,7,32,0,0,0,0,0
DG9 7SS,0,6,0,0,0,0,0,0
DG9 7ST,8,4,29,0,0,0,0,0
DG9 7SU,0,14,0,0,0,0,0,0
DG9 7SW,0,8,0,0,0,0,0,0
DG9 7SX,0,20,0,0,0,0,0,0
DG9 7SY,0,14,0,0,0,0,0,0
DG9 7SZ,0,24,0,0,0,0,0,0
DG9 7TA,0,0,11,18,6,0,0,0
DG9 7TB,0,0,10,7,8,0,0,0
DG9 7TE,52,6,0,0,0,0,0,0
DG9 7TF,0,2,6,0,0,0,0,0
DG9 7TG,0,0,10,14,0,0,0,0
DG9 7TH,0,0,0,5,0,0,0,0
DG9 7TJ,0,10,6,2,0,0,0,0
DG9 7TL,0,0,0,0,0,0,0,0
DG9 7TN,0,5,3,0,0,0,0,0
DG9 7TP,0,0,0,8,0,0,0,0
DG9 7TQ,0,0,0,7,0,0,0,0
DG9 7TR,0,0,4,2,0,0,0,0
DG9 7TS,0,2,3,6,1,0,0,0
DG9 7TT,0,0,0,4,0,0,0,0
DG9 7TU,0,0,18,10,0,0,0,0
DG9 7TW,0,0,8,4,0,0,0,0
DG9 7TY,0,2,11,13,0,0,0,0
DG9 7UD,0,0,0,0,0,0,0,0
DG9 7UE,0,0,0,0,0,0,0,0
DG9 7UF,0,0,1,0,0,0,0,0
DG9 8AA,0,0,0,0,2,0,0,0
DG9 8AB,0,0,0,1,2,1,0,0
DG9 8AD,0,0,0,0,0,2,0,0
DG9 8AE,0,0,0,0,0,2,0,0
DG9 8AF,0,2,1,4,5,3,0,0
DG9 8AG,0,0,0,1,4,0,0,0
DG9 8AH,0,0,3,1,0,0,0,0
DG9 8AJ,1,0,0,1,2,0,0,0
DG9 8AN,0,0,0,0,0,0,0,0
DG9 8AP,0,0,0,0,4,0,0,0
DG9 8AQ,0,0,0,1,5,0,0,0
DG9 8AR,0,0,0,0,4,0,0,0
DG9 8AS,0,1,4,1,10,1,0,0
DG9 8AT,0,1,0,4,12,2,0,0
DG9 8AU,0,0,0,0,8,6,0,0
