Postcode,Datazone2011,Datazone Population (2011),IZ2011 Code,IZ2011 Name,Local Authority Code,Local Authority Name,Community Health Partnership (CHP) Code,Community Health Partnership (CHP) Name,Health Board (HB) Code,Health Board (HB) Name,Locality,LHP Code
DG9 9BZ,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DB,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DE,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DF,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DG,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DH,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DJ,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DL,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DN,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DP,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DQ,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DR,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DU,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DW,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DX,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DY,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9DZ,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EA,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EB,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9ED,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EE,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EF,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EG,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EH,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EN,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EQ,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9ES,S01007497,671,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9ET,S01007497,671,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EU,S01007497,671,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9EX,S01007497,671,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HA,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HB,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HD,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HE,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HF,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HG,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HH,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HJ,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HL,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HN,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HP,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HQ,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HR,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HS,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9HW,S01007501,653,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JA,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JB,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JD,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JE,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JF,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JG,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JH,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JJ,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JL,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JN,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JP,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JQ,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JR,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JS,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JT,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JU,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JW,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JX,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JY,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9JZ,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LA,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LB,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LD,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LE,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LF,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LG,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LH,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LJ,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LL,S01007499,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LQ,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LS,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LT,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LU,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9LX,S01007500,665,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RA,S01007488,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RB,S01007488,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RD,S01007488,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RE,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RF,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RH,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RJ,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RL,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RN,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RP,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RQ,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RR,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RS,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RT,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RW,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RX,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RY,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7RZ,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7SA,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7SB,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7SD,S01007493,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7SE,S01007493,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7SF,S01007492,734,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7SG,S01007493,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7SJ,S01007493,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
